name,id
LOC124906076,XR_007072502
LOC124906077,XR_007072503
LOC124906078,XR_007072504
LOC124906079,XR_007072513
LOC124906081,XR_007072548
LOC124906081,XR_007072549
LOC124906082,XR_007072582
LOC124906083,XR_007072594
LOC124906084,XR_007072606
LOC124906085,XR_007072607
LOC124906086,XM_047443955
LOC124906087,XR_007072608
LOC124906088,XR_007072613
LOC124906089,XR_007072625
LOC124906089,XR_007072626
LOC124906090,XR_007072629
LOC124906091,XR_007072630
LOC124906092,XM_047443956
LOC124906094,XR_007072643
LOC124906095,XR_007072661
LOC124906096,XR_007072665
LOC124906097,XR_007072666
LOC124906098,XR_007072685
LOC124906099,XR_007072686
LOC124906099,XR_007072687
LOC124906100,XR_007072688
LOC124906101,XR_007072689
LOC124906102,XR_007072690
LOC124906103,XR_007072708
LOC124906104,XR_007072724
LOC124906104,XR_007072725
LOC124906105,XR_007072727
LOC124906106,XR_007072734
LOC124906107,XR_007072736
LOC124906108,XR_007072739
LOC124906109,XM_047443962
LOC124906110,XR_007072748
LOC124906111,XR_007072764
LOC124906112,XR_007072774
LOC124906112,XR_007072775
LOC124906113,XR_007072781
LOC124906114,XR_007072782
LOC124906115,XR_007072784
LOC124906116,XR_007072797
LOC124906117,XR_007072810
LOC124906118,XR_007072834
LOC124906118,XR_007072835
LOC124906119,XR_007072845
LOC124906120,XR_007072847
LOC124906121,XR_007072894
LOC124906121,XR_007072895
LOC124906121,XR_007072896
LOC124906122,XR_007072924
LOC124906123,XR_007072926
LOC124906123,XR_007072927
LOC124906123,XR_007072928
LOC124906124,XR_007072929
LOC124906125,XR_007072931
LOC124906126,XR_007072953
LOC124906126,XR_007072954
LOC124906127,XR_007072973
LOC124906128,XR_007072983
LOC124906129,XR_007072987
LOC124906130,XR_007072988
LOC124906131,XR_007072995
LOC124906132,XR_007073018
LOC124906135,XR_007073034
LOC124906137,XR_007073035
LOC124906140,XR_007073036
LOC124906141,XR_007073037
LOC124906142,XR_007073043
LOC124906143,XR_007073045
LOC124906144,XR_007073048
LOC124906145,XR_007073064
LOC124906146,XR_007073065
LOC124906147,XR_007073066
LOC124906148,XR_007073067
LOC124906149,XR_007073068
LOC124906150,XR_007073069
LOC124906151,XR_007073070
LOC124906152,XR_007073071
LOC124906153,XR_007073072
LOC124906154,XR_007073073
LOC124906155,XR_007073074
LOC124906156,XR_007073075
LOC124906158,XR_007073076
LOC124906159,XR_007073077
LOC124906160,XR_007073078
LOC124906161,XR_007073079
LOC124906162,XR_007073080
LOC124906163,XR_007073081
LOC124906164,XR_007073082
LOC124906165,XR_007073083
LOC124906166,XR_007073084
LOC124906167,XR_007073085
LOC124906169,XR_007073086
LOC124906170,XR_007073087
LOC124906171,XR_007073088
LOC124906172,XR_007073089
LOC124906173,XR_007073090
LOC124906176,XR_007073091
LOC124906177,XR_007073092
LOC124906178,XR_007073093
LOC124906179,XR_007073094
LOC124906180,XR_007073095
LOC124906181,XR_007073097
LOC124906184,XR_007073098
LOC124906185,XR_007073099
LOC124906189,XR_007073100
LOC124906193,XR_007073101
LOC124906194,XR_007073102
LOC124906195,XR_007073103
LOC124906198,XR_007073148
LOC124906199,XR_007073154
LOC124906200,XR_007073172
LOC124906203,XR_007073179
LOC124906203,XR_007073180
LOC124906203,XR_007073181
LOC124906203,XR_007073182
LOC124906203,XR_007073183
LOC124906203,XR_007073184
LOC124906203,XR_007073185
LOC124906203,XR_007073186
LOC124906203,XR_007073187
LOC124906203,XR_007073188
LOC124906203,XR_007073189
LOC124906203,XR_007073190
LOC124906203,XR_007073191
LOC124906204,XR_007073202
LOC124906206,XR_007073234
LOC124906207,XR_007073267
LOC124906209,XR_007073269
LOC124906209,XR_007073270
LOC124906209,XR_007073271
LOC124906209,XR_007073272
LOC124906209,XR_007073273
LOC124906209,XR_007073274
LOC124906209,XR_007073275
LOC124906210,XR_007073276
LOC124906211,XR_007073279
LOC124906211,XR_007073280
LOC124906211,XR_007073281
LOC124906211,XR_007073282
LOC124906212,XR_007073283
LOC124906213,XR_007073319
LOC124906214,XR_007073336
LOC124906215,XR_007073346
LOC124906216,XR_007073354
LOC124906217,XR_007073355
LOC124906218,XR_007073356
LOC124906219,XR_007073357
LOC124906220,XR_007073358
LOC124906221,XR_007073382
LOC124906222,XR_007073389
LOC124906223,XR_007073390
LOC124906224,XR_007073391
LOC124906226,XR_007073406
LOC124906227,XR_007073424
LOC124906228,XR_007073453
LOC124906229,XR_007073454
LOC124906229,XR_007073455
LOC124906229,XR_007073456
LOC124906230,XR_007073462
LOC124906231,XR_007073465
LOC124906232,XR_007073469
LOC124906232,XR_007073470
LOC124906234,XR_007073494
LOC124906235,XR_007073495
LOC124906236,XM_047444131
LOC124906237,XR_007073498
LOC124906238,XR_007073504
LOC124906239,XR_007073505
LOC124906240,XR_007073506
LOC124906240,XR_007073507
LOC124906241,XM_047444132
LOC124906242,XR_007073511
LOC124906243,XR_007073523
LOC124906243,XR_007073524
LOC124906244,XR_007073552
LOC124906245,XR_007073558
LOC124906246,XR_007073594
LOC124906247,XR_007073610
LOC124906248,XR_007073611
LOC124906252,XM_047444135
LOC124906254,XR_007073639
LOC124906255,XM_047444137
LOC124906256,XR_007073652
LOC124906256,XR_007073653
LOC124906257,XR_007073670
LOC124906257,XR_007073671
LOC124906257,XR_007073672
LOC124906258,XR_007073673
LOC124906259,XR_007073685
LOC124906260,XR_007073686
LOC124906261,XR_007073687
LOC124906261,XR_007073688
LOC124906262,XM_047444139
LOC124906262,XM_047444140
LOC124906263,XR_007073701
LOC124906264,XR_007073712
LOC124906265,XR_007073713
LOC124906266,XR_007073714
LOC124906267,XR_007073721
LOC124906267,XR_007073722
LOC124906268,XR_007073729
LOC124906269,XR_007073734
LOC124906269,XR_007073735
LOC124906270,XR_007073746
LOC124906271,XR_007073747
LOC124906272,XR_007073750
LOC124906273,XR_007073752
LOC124906274,XR_007073756
LOC124906274,XR_007073757
LOC124906274,XR_007073758
LOC124906275,XR_007073764
LOC124906276,XR_007073774
LOC124906277,XR_007073779
LOC124906278,XR_007073780
LOC124906279,XR_007073793
LOC124906279,XR_007073794
LOC124906280,XM_047444143
LOC124906281,XR_007073800
LOC124906285,XR_007073822
LOC124906285,XR_007073823
LOC124906286,XR_007073824
LOC124906286,XR_007073825
LOC124906287,XR_007073826
LOC124906288,XR_007073842
LOC124906288,XR_007073843
LOC124906289,XR_007073879
LOC124906290,XR_007073880
LOC124906291,XR_007073887
LOC124906293,XM_047444145
LOC124906294,XR_007073894
LOC124906295,XR_007073921
LOC124906296,XR_007073933
LOC124906297,XR_007073939
LOC124906297,XR_007073940
LOC124906298,XR_007073943
LOC124906298,XR_007073944
LOC124906299,XR_007073952
LOC124906300,XR_007073953
LOC124906300,XR_007073954
LOC124906301,XR_007073965
LOC124906302,XR_007073968
LOC124906303,XR_007073978
LOC124906304,XR_007073981
LOC124906305,XR_007073988
LOC124906306,XR_007073992
LOC124906307,XR_007074001
LOC124906307,XR_007074002
LOC124906307,XR_007074003
LOC124906307,XR_007074004
LOC124906308,XR_007074011
LOC124906309,XR_007074025
LOC124906310,XR_007074027
LOC124906311,XR_007074031
LOC124906312,XR_007074043
LOC124906313,XR_007074044
LOC124906314,XR_007074051
LOC124906315,XR_007074056
LOC124906316,XR_007074060
LOC124906318,XR_007074075
LOC124906319,XR_007074076
LOC124906319,XR_007074077
LOC124906320,XR_007074078
LOC124906321,XR_007074089
LOC124906321,XR_007074090
LOC124906322,XM_047444152
LOC124906322,XR_007074114
LOC124906324,XR_007074115
LOC124906324,XR_007074116
LOC124906325,XR_007074117
LOC124906326,XM_047444154
LOC124906327,XR_007074119
LOC124906329,XR_007074128
LOC124906330,XR_007074130
LOC124906331,XR_007074132
LOC124906332,XR_007074134
LOC124906334,XR_007074149
LOC124906338,XR_007074151
LOC124906342,XR_007074152
LOC124906343,XR_007074153
LOC124906345,XR_007074160
LOC124906346,XR_007074161
LOC124906347,XR_007074168
LOC124906348,XR_007074170
LOC124906349,XR_007074171
LOC124906350,XR_007074172
LOC124906351,XR_007074173
LOC124906352,XR_007074174
LOC124906353,XR_007074175
LOC124906354,XR_007074176
LOC124906355,XR_007074178
LOC124906356,XR_007074179
LOC124906357,XR_007074180
LOC124906358,XR_007074181
LOC124906360,XR_007074182
LOC124906361,XR_007074183
LOC124906362,XR_007074184
LOC124906363,XR_007074185
LOC124906364,XR_007074186
LOC124906366,XR_007074188
LOC124906367,XR_007074189
LOC124906368,XR_007074190
LOC124906369,XR_007074191
LOC124906370,XR_007074192
LOC124906371,XR_007074193
LOC124906372,XR_007074194
LOC124906377,XR_007074196
LOC124906378,XR_007074197
LOC124906379,XR_007074198
LOC124906380,XR_007074199
LOC124906381,XR_007074200
LOC124906382,XR_007074201
LOC124906385,XR_007074265
LOC124906387,XR_007074292
LOC124906389,XR_007074294
LOC124906390,XR_007074295
LOC124906391,XR_007074319
LOC124906392,XR_007074366
LOC124906393,XR_007074373
LOC124906393,XR_007074374
LOC124906394,XR_007074377
LOC124906395,XR_007074380
LOC124906396,XR_007074391
LOC124906396,XR_007074392
LOC124906397,XM_047444301
LOC124906398,XR_007074404
LOC124906399,XM_047444303
LOC124906400,XM_047444304
LOC124906401,XM_047444305
LOC124906402,XM_047444306
LOC124906403,XM_047444307
LOC124906405,XM_047444310
LOC124906406,XM_047444311
LOC124906408,XM_047444313
LOC124906409,XM_047444314
LOC124906410,XM_047444316
LOC124906411,XM_047444317
LOC124906412,XM_047444318
LOC124906415,XM_047444320
LOC124906416,XM_047444321
LOC124906421,XM_047444325
LOC124906424,XR_007074418
LOC124906425,XR_007074419
LOC124906426,XR_007074420
LOC124906427,XR_007074437
LOC124906428,XR_007074498
LOC124906429,XR_007074613
LOC124906430,XR_007074654
LOC124906432,XR_007074689
LOC124906433,XR_007074698
LOC124906434,XR_007074779
LOC124906435,XR_007074853
LOC124906435,XR_007074854
LOC124906435,XR_007074855
LOC124906435,XR_007074856
LOC124906436,XR_007074866
LOC124906437,XR_007074878
LOC124906438,XR_007074901
LOC124906440,XR_007074942
LOC124906441,XR_007075016
LOC124906442,XR_007075017
LOC124906443,XR_007075018
LOC124906444,XR_007075021
LOC124906445,XR_007075038
LOC124906446,XR_007075140
LOC124906446,XR_007075141
LOC124906446,XR_007075142
LOC124906447,XR_007075151
LOC124906449,XR_007075247
LOC124906450,XR_007075293
LOC124906451,XR_007075318
LOC124906452,XM_047444341
LOC124906453,XM_047444342
LOC124906454,XM_047444343
LOC124906455,XM_047444344
LOC124906456,XM_047444345
LOC124906457,XM_047444346
LOC124906458,XM_047444347
LOC124906459,XM_047444348
LOC124906460,XM_047444349
LOC124906461,XM_047444350
LOC124906462,XM_047444351
LOC124906463,XM_047444352
LOC124906464,XM_047444353
LOC124906465,XM_047444354
LOC124906466,XM_047444355
LOC124906470,XM_047444509
LOC124906471,XR_007075430
LOC124906472,XR_007075434
LOC124906473,XR_007075439
LOC124906473,XR_007075440
LOC124906473,XR_007075441
LOC124906474,XR_007075490
LOC124906475,XM_047444516
LOC124906476,XM_047444517
LOC124906477,XM_047444518
LOC124906478,XM_047444519
LOC124906479,XM_047444520
LOC124906480,XM_047444521
LOC124906481,XM_047444522
LOC124906482,XM_047444523
LOC124906483,XM_047444524
LOC124906484,XM_047444525
LOC124906485,XM_047444526
LOC124906486,XM_047444527
LOC124906487,XM_047444528
LOC124906488,XM_047444529
LOC124906489,XM_047444530
LOC124906490,XM_047444531
LOC124906491,XM_047444532
LOC124906492,XM_047444533
LOC124906493,XM_047444535
LOC124906494,XM_047444538
LOC124906495,XM_047444541
LOC124906496,XM_047444542
LOC124906497,XM_047444543
LOC124906498,XM_047444544
LOC124906498,XM_047444545
LOC124906499,XR_007075549
LOC124906500,XR_007075550
LOC124906501,XR_007075573
LOC124906502,XR_007075583
LOC124906504,XR_007075612
LOC124906507,XM_047444552
LOC124906508,XR_007075669
LOC124906509,XR_007075670
LOC124906510,XR_007075673
LOC124906511,XR_007075674
LOC124906512,XR_007075675
LOC124906513,XR_007075676
LOC124906514,XR_007075677
LOC124906514,XR_007075678
LOC124906514,XR_007075679
LOC124906514,XR_007075680
LOC124906515,XR_007075681
LOC124906516,XM_047444556
LOC124906517,XM_047444560
LOC124906517,XM_047444561
LOC124906518,XR_007075825
LOC124906519,XR_007075828
LOC124906521,XR_007075844
LOC124906522,XR_007075926
LOC124906523,XR_007075964
LOC124906524,XR_007075969
LOC124906525,XM_047444567
LOC124906526,XR_007076092
LOC124906527,XR_007076164
LOC124906527,XR_007076165
LOC124906528,XR_007076168
LOC124906529,XR_007076179
LOC124906530,XR_007076181
LOC124906530,XR_007076182
LOC124906531,XR_007076185
LOC124906533,XR_007076200
LOC124906534,XR_007076201
LOC124906534,XR_007076202
LOC124906534,XR_007076203
LOC124906534,XR_007076204
LOC124906534,XR_007076205
LOC124906534,XR_007076206
LOC124906534,XR_007076207
LOC124906535,XR_007076208
LOC124906535,XR_007076209
LOC124906535,XR_007076210
LOC124906535,XR_007076211
LOC124906535,XR_007076212
LOC124906536,XR_007076213
LOC124906536,XR_007076214
LOC124906536,XR_007076215
LOC124906537,XR_007076216
LOC124906537,XR_007076217
LOC124906538,XR_007076218
LOC124906539,XR_007076219
LOC124906540,XR_007076222
LOC124906541,XR_007076242
LOC124906542,XR_007076254
LOC124906545,XM_047444751
LOC124906547,XM_047444754
LOC124906548,XR_007076408
LOC124906548,XR_007076409
LOC124906548,XR_007076410
LOC124906548,XR_007076411
LOC124906549,XR_007076412
LOC124906551,XR_007076445
LOC124906552,XR_007076447
LOC124906554,XR_007076642
LOC124906555,XR_007076643
LOC124906556,XR_007076665
LOC124906558,XR_007076685
LOC124906558,XR_007076686
LOC124906558,XR_007076687
LOC124906559,XR_007076692
LOC124906560,XR_007076694
LOC124906562,XR_007076697
LOC124906563,XR_007076700
LOC124906564,XR_007076755
LOC124906564,XR_007076756
LOC124906564,XR_007076757
LOC124906564,XR_007076758
LOC124906564,XR_007076759
LOC124906565,XR_007076764
LOC124906565,XR_007076765
LOC124906566,XR_007076781
LOC124906568,XR_007076798
LOC124906568,XR_007076799
LOC124906569,XR_007076815
LOC124906570,XR_007076820
LOC124906571,XR_007076867
LOC124906572,XR_007077098
LOC124906573,XR_007077099
LOC124906573,XR_007077100
LOC124906573,XR_007077101
LOC124906573,XR_007077102
LOC124906574,XR_007077139
LOC124906575,XR_007077153
LOC124906576,XR_007077212
LOC124906577,XR_007077245
LOC124906578,XM_047444780
LOC124906579,XR_007077320
LOC124906579,XR_007077321
LOC124906580,XR_007077343
LOC124906581,XR_007077386
LOC124906582,XM_047444791
LOC124906584,XR_007077482
LOC124906584,XR_007077483
LOC124906584,XR_007077484
LOC124906588,XM_047444950
LOC124906590,XM_047444953
LOC124906593,XM_047444956
LOC124906596,XM_047444959
LOC124906597,XM_047444960
LOC124906598,XM_047444961
LOC124906599,XR_007077590
LOC124906600,XR_007077603
LOC124906602,XM_047444966
LOC124906603,XM_047444969
LOC124906604,XR_007077632
LOC124906605,XR_007077634
LOC124906606,XR_007077638
LOC124906607,XR_007077693
LOC124906608,XR_007077694
LOC124906608,XR_007077695
LOC124906609,XR_007077708
LOC124906610,XR_007077770
LOC124906610,XR_007077771
LOC124906610,XR_007077772
LOC124906610,XR_007077773
LOC124906611,XR_007077844
LOC124906612,XR_007077915
LOC124906614,XR_007077955
LOC124906616,XR_007077979
LOC124906618,XR_007077995
LOC124906620,XM_047445008
LOC124906620,XM_047445009
LOC124906620,XR_007078060
LOC124906621,XM_047445011
LOC124906622,XR_007078075
LOC124906622,XR_007078076
LOC124906625,XM_047445014
LOC124906629,XM_047445016
LOC124906633,XM_047445017
LOC124906635,XM_047445019
LOC124906636,XM_047445020
LOC124906647,XM_047445023
LOC124906649,XM_047445026
LOC124906654,XM_047445037
LOC124906655,XM_047445044
LOC124906656,XM_047445045
LOC124906657,XR_007078197
LOC124906657,XR_008487781
LOC124906657,XR_008487782
LOC124906658,XR_007078204
LOC124906659,XR_007078215
LOC124906660,XR_007078225
LOC124906661,XM_047445051
LOC124906662,XR_007078361
LOC124906663,XM_047445054
LOC124906664,XR_007078436
LOC124906666,XR_007078486
LOC124906668,XM_047445065
LOC124906670,XM_047445067
LOC124906671,XM_047445069
LOC124906672,XM_047445070
LOC124906674,XM_047445072
LOC124906675,XM_047445073
LOC124906676,XM_047445075
LOC124906678,XR_007078497
LOC124906679,XR_007078498
LOC124906680,XR_007078499
LOC124906681,XR_007078503
LOC124906682,XR_007078504
LOC124906683,XR_007078511
LOC124906684,XM_047445209
LOC124906685,XR_007078579
LOC124906686,XR_007078591
LOC124906687,XM_047445211
LOC124906688,XM_047445212
LOC124906689,XM_047445213
LOC124906690,XM_047445215
LOC124906691,XM_047445216
LOC124906692,XM_047445217
LOC124906693,XM_047445218
LOC124906694,XM_047445219
LOC124906695,XM_047445220
LOC124906696,XM_047445221
LOC124906697,XM_047445222
LOC124906699,XM_047445225
LOC124906700,XM_047445226
LOC124906701,XM_047445227
LOC124906702,XM_047445228
LOC124906703,XM_047445229
LOC124906704,XM_047445230
LOC124906705,XM_047445231
LOC124906706,XM_047445232
LOC124906707,XM_047445233
LOC124906708,XM_047445234
LOC124906709,XM_047445235
LOC124906710,XM_047445236
LOC124906711,XM_047445237
LOC124906712,XM_047445240
LOC124906716,XM_047445245
LOC124906717,XM_047445246
LOC124906718,XM_047445247
LOC124906718,XM_047445248
LOC124906718,XM_047445249
LOC124906718,XM_047445250
LOC124906718,XM_047445251
LOC124906718,XM_047445252
LOC124906718,XM_047445253
LOC124906718,XM_047445254
LOC124906718,XM_047445255
LOC124906718,XM_047445256
LOC124906718,XM_047445257
LOC124906718,XM_047445258
LOC124906718,XM_047445259
LOC124906718,XM_047445260
LOC124906718,XR_007078640
LOC124906718,XR_007078641
LOC124906718,XR_007078642
LOC124906718,XR_007078643
LOC124906718,XR_007078644
LOC124906718,XR_007078645
LOC124906718,XR_007078646
LOC124906718,XR_007078647
LOC124906718,XR_007078648
LOC124906718,XR_007078649
LOC124906718,XR_007078650
LOC124906718,XR_007078651
LOC124906718,XR_007078652
LOC124906721,XM_047445272
LOC124906723,XM_047445274
LOC124906725,XR_007078655
LOC124906725,XR_007078656
LOC124906725,XR_007078657
LOC124906726,XR_007078658
LOC124906726,XR_007078659
LOC124906726,XR_007078660
LOC124906726,XR_007078661
LOC124906726,XR_007078662
LOC124906726,XR_007078663
LOC124906726,XR_007078664
LOC124906726,XR_007078665
LOC124906727,XR_007078670
LOC124906729,XM_047445276
LOC124906730,XR_007078686
LOC124906730,XR_007078687
LOC124906731,XR_007078708
LOC124906732,XR_007078711
LOC124906734,XM_054361648
LOC124906734,XM_054361649
LOC124906734,XM_054361650
LOC124906734,XM_054361651
LOC124906734,XM_054361652
LOC124906734,XM_054361653
LOC124906734,XM_054361654
LOC124906734,XM_054361655
LOC124906734,XR_007078721
LOC124906734,XR_007078722
LOC124906734,XR_008487913
LOC124906734,XR_008487914
LOC124906734,XR_008487915
LOC124906734,XR_008487916
LOC124906734,XR_008487917
LOC124906734,XR_008487918
LOC124906734,XR_008487919
LOC124906734,XR_008487920
LOC124906734,XR_008487921
LOC124906734,XR_008487922
LOC124906737,XM_047445284
LOC124906737,XM_047445285
LOC124906740,XM_047445287
LOC124906741,XM_047445288
LOC124906741,XM_047445289
LOC124906741,XM_047445290
LOC124906741,XM_047445291
LOC124906741,XM_047445292
LOC124906741,XM_047445293
LOC124906743,XM_047445294
LOC124906744,XM_047445295
LOC124906746,XM_047445297
LOC124906747,XM_047445298
LOC124906748,XM_047445299
LOC124906749,XM_047445301
LOC124906750,XM_047445302
LOC124906751,XM_047445303
LOC124906752,XM_047445304
LOC124906754,XM_047445306
LOC124906756,XM_047445308
LOC124906757,XM_047445309
LOC124906758,XM_047445310
LOC124906759,XM_047445312
LOC124906760,XM_047445313
LOC124906761,XM_047445314
LOC124906763,XM_047445316
LOC124906764,XM_047445317
LOC124906765,XM_047445318
LOC124906766,XM_047445319
LOC124906767,XM_047445320
LOC124906770,XR_007078735
LOC124906771,XR_007078736
LOC124906772,XR_007078737
LOC124906773,XR_007078738
LOC124906774,XR_007078739
LOC124906774,XR_007078740
LOC124906775,XR_007078741
LOC124906776,XR_007078787
LOC124906777,XM_047445322
LOC124906778,XR_007078912
LOC124906779,XM_047445343
LOC124906780,XM_047445344
LOC124906781,XM_047445345
LOC124906782,XM_047445346
LOC124906783,XM_047445347
LOC124906785,XR_007079236
LOC124906786,XR_007079247
LOC124906787,XM_047445348
LOC124906788,XR_007079388
LOC124906788,XR_007079389
LOC124906789,XR_007079393
LOC124906789,XR_007079394
LOC124906789,XR_007079395
LOC124906789,XR_007079396
LOC124906789,XR_007079397
LOC124906789,XR_007079398
LOC124906789,XR_007079399
LOC124906789,XR_007079400
LOC124906789,XR_007079401
LOC124906790,XR_007079437
LOC124906791,XM_047445351
LOC124906793,XM_047445352
LOC124906793,XR_007079500
LOC124906794,XR_007079513
LOC124906796,XM_047445354
LOC124906797,XR_007079530
LOC124906797,XR_007079531
LOC124906798,XR_007079577
LOC124906799,XM_047445425
LOC124906800,XR_007079648
LOC124906802,XR_007079731
LOC124906804,XR_007079847
LOC124906806,XR_007079899
LOC124906807,XR_007079967
LOC124906808,XR_007079968
LOC124906812,XR_007080013
LOC124906812,XR_007080014
LOC124906813,XR_007080072
LOC124906814,XR_007080087
LOC124906815,XR_007080113
LOC124906817,XM_047445469
LOC124906818,XR_007080166
LOC124906818,XR_007080167
LOC124906818,XR_007080168
LOC124906819,XR_007080172
LOC124906819,XR_007080173
LOC124906819,XR_007080174
LOC124906820,XR_007080193
LOC124906820,XR_007080194
LOC124906823,XR_007080219
LOC124906823,XR_007080220
LOC124906823,XR_007080221
LOC124906823,XR_007080222
LOC124906824,XR_007080240
LOC124906824,XR_007080241
LOC124906824,XR_007080242
LOC124906825,XR_007080245
LOC124906827,XR_007080343
LOC124906828,XR_007080344
LOC124906830,XR_007080363
LOC124906830,XR_007080364
LOC124906830,XR_007080365
LOC124906831,XR_007080366
LOC124906832,XR_007080367
LOC124906837,XR_007080375
LOC124906837,XR_007080376
LOC124906839,XR_007080387
LOC124906840,XR_007080389
LOC124906841,XR_007080391
LOC124906841,XR_007080392
LOC124906842,XM_047445476
LOC124906843,XR_007080396
LOC124906843,XR_007080397
LOC124906843,XR_007080398
LOC124906843,XR_007080399
LOC124906843,XR_007080400
LOC124906844,XR_007080401
LOC124906846,XR_007080410
LOC124906846,XR_007080411
LOC124906847,XR_007080420
LOC124906847,XR_007080421
LOC124906850,XR_007080439
LOC124906851,XR_007080440
LOC124906852,XM_047445479
LOC124906855,XR_007080441
LOC124906855,XR_007080442
LOC124906855,XR_007080443
LOC124906855,XR_007080444
LOC124906856,XR_007080445
LOC124906856,XR_007080446
LOC124906857,XM_047445480
LOC124906857,XM_047445481
LOC124906857,XM_047445482
LOC124906857,XM_047445483
LOC124906857,XM_047445484
LOC124906858,XR_007080447
LOC124906858,XR_007080448
LOC124906858,XR_007080449
LOC124906858,XR_007080450
LOC124906858,XR_007080451
LOC124906858,XR_007080452
LOC124906858,XR_007080453
LOC124906858,XR_007080454
LOC124906858,XR_007080455
LOC124906858,XR_007080456
LOC124906858,XR_007080457
LOC124906858,XR_007080458
LOC124906858,XR_007080459
LOC124906858,XR_007080460
LOC124906858,XR_007080461
LOC124906858,XR_007080462
LOC124906858,XR_007080463
LOC124906858,XR_007080464
LOC124906858,XR_007080465
LOC124906858,XR_007080466
LOC124906858,XR_007080467
LOC124906858,XR_007080468
LOC124906858,XR_007080469
LOC124906858,XR_007080470
LOC124906858,XR_007080471
LOC124906858,XR_007080472
LOC124906858,XR_007080473
LOC124906858,XR_007080474
LOC124906858,XR_007080475
LOC124906858,XR_007080476
LOC124906858,XR_007080477
LOC124906858,XR_007080478
LOC124906858,XR_007080479
LOC124906858,XR_007080480
LOC124906858,XR_007080481
LOC124906858,XR_007080482
LOC124906858,XR_007080483
LOC124906858,XR_007080484
LOC124906858,XR_007080485
LOC124906858,XR_007080486
LOC124906858,XR_007080487
LOC124906858,XR_007080488
LOC124906858,XR_007080489
LOC124906858,XR_007080490
LOC124906858,XR_007080491
LOC124906858,XR_007080492
LOC124906858,XR_007080493
LOC124906858,XR_007080494
LOC124906858,XR_007080495
LOC124906859,XR_007080496
LOC124906859,XR_007080497
LOC124906859,XR_007080498
LOC124906861,XR_007080512
LOC124906862,XR_007080513
LOC124906863,XR_007080514
LOC124906865,XR_007080521
LOC124906866,XR_007080522
LOC124906867,XR_007080526
LOC124906867,XR_007080527
LOC124906867,XR_007080528
LOC124906867,XR_007080529
LOC124906867,XR_007080530
LOC124906868,XR_007080532
LOC124906869,XM_047445501
LOC124906869,XM_047445502
LOC124906869,XR_007080533
LOC124906869,XR_007080534
LOC124906869,XR_007080535
LOC124906870,XR_007080536
LOC124906870,XR_007080537
LOC124906871,XR_007080538
LOC124906872,XR_007080545
LOC124906874,XM_047445503
LOC124906875,XM_047445504
LOC124906875,XR_007080546
LOC124906875,XR_007080547
LOC124906876,XM_047445505
LOC124906886,XR_007080574
LOC124906887,XR_007080575
LOC124906888,XR_007080658
LOC124906889,XR_007080659
LOC124906890,XR_007080698
LOC124906891,XR_007080712
LOC124906892,XM_047445659
LOC124906895,XR_007080985
LOC124906896,XM_047445669
LOC124906897,XR_007080992
LOC124906898,XR_007080997
LOC124906900,XM_047445670
LOC124906902,XR_007081056
LOC124906903,XR_007081065
LOC124906903,XR_007081066
LOC124906903,XR_007081067
LOC124906903,XR_007081068
LOC124906903,XR_007081069
LOC124906904,XR_007081080
LOC124906905,XR_007081081
LOC124906906,XR_007081164
LOC124906907,XR_007081172
LOC124906908,XR_007081180
LOC124906909,XR_007081212
LOC124906909,XR_007081213
LOC124906910,XR_007081254
LOC124906911,XR_007081260
LOC124906911,XR_007081261
LOC124906913,XR_007081290
LOC124906914,XR_007081366
LOC124906914,XR_007081367
LOC124906914,XR_007081368
LOC124906914,XR_007081369
LOC124906914,XR_007081370
LOC124906915,XM_047445695
LOC124906916,XM_047445697
LOC124906917,XM_047445698
LOC124906918,XM_047445699
LOC124906924,XM_047445705
LOC124906925,XM_047445706
LOC124906926,XM_047445707
LOC124906927,XM_047445711
LOC124906928,XM_047445714
LOC124906929,XM_047445715
LOC124906930,XM_047445716
LOC124906931,XM_047445857
LOC124906931,XM_047445858
LOC124906931,XM_047445859
LOC124906931,XM_047445860
LOC124906931,XM_047445861
LOC124906931,XM_047445862
LOC124906931,XM_047445863
LOC124906931,XM_047445864
LOC124906931,XM_047445865
LOC124906931,XM_047445866
LOC124906931,XM_047445867
LOC124906931,XM_047445868
LOC124906932,XM_047445869
LOC124906932,XM_047445871
LOC124906933,XR_007081673
LOC124906933,XR_007081674
LOC124906934,XR_007081675
LOC124906935,XM_047445872
LOC124906936,XR_007081676
LOC124906937,XR_007081678
LOC124906937,XR_007081679
LOC124906938,XM_047445873
LOC124906938,XR_007081682
LOC124906939,XR_007081684
LOC124906940,XR_007081690
LOC124906941,XR_007081698
LOC124906942,XR_007081699
LOC124906943,XM_047445876
LOC124906944,XR_007081707
LOC124906944,XR_007081708
LOC124906944,XR_007081709
LOC124906944,XR_007081710
LOC124906946,XR_007081841
LOC124906946,XR_007081842
LOC124906946,XR_007081843
LOC124906947,XR_007081878
LOC124906948,XR_007081884
LOC124906949,XM_047445884
LOC124906952,XR_007081927
LOC124906953,XR_007081936
LOC124906954,XM_047445886
LOC124906955,XR_007081956
LOC124906958,XR_007082123
LOC124906959,XM_047445891
LOC124906961,XR_007082275
LOC124906963,XR_007082282
LOC124906964,XR_007082292
LOC124906964,XR_007082294
LOC124906964,XR_007082295
LOC124906965,XR_007082360
LOC124906965,XR_007082361
