"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
703.226988477337,5.05472727914683,0.323133416347195,15.6428491249438,3.71717799715126e-55,2.83953270792913e-52,"Gata2"
372.317390966398,-2.75492508263121,0.176331952006088,-15.623516051907,5.03507785232995e-55,3.65395599743584e-52,"Erap1"
165.345235640087,-2.50245451441789,0.160742201025342,-15.5681239802319,1.19871695733325e-54,8.28484662796893e-52,"Ralgps1"
276.004435285748,3.6889833199484,0.238219223675355,15.4856659468244,4.33549810469893e-54,2.86024634052728e-51,"Fam78b"
667.379058063623,3.22345713402326,0.208447801027007,15.4640975733087,6.06167945152586e-54,3.82518328519332e-51,"Chst1"
470.818738894145,-1.39335414810986,0.0906633940347312,-15.3684313602478,2.66544719853881e-53,1.61192919331635e-50,"Snx10"
445.307883383615,-3.21969816271654,0.209590362299072,-15.3618617163429,2.94980601156716e-53,1.64667247891868e-50,"Rbm47"
204.786314422148,2.52250744561039,0.16419560463303,15.362819554446,2.90653875495397e-53,1.64667247891868e-50,"Arhgap24"
935.316987782611,5.98774868649981,0.390377410421373,15.3383585388218,4.23775727492829e-53,2.27802996623367e-50,"Rftn2"
940.212310059553,2.33285593716861,0.152406797943987,15.3067708831858,6.89007793832515e-53,3.57152111417326e-50,"Adcy3"
627.200522515794,4.1411133674786,0.272042661208177,15.2222939927413,2.5155343135897e-52,1.25898155267038e-49,"Clstn2"
95.8200441267889,-3.4083570758474,0.225924391220714,-15.0862731439991,1.99391077983713e-51,9.64654035285201e-49,"Scn5a"
711.257065122742,3.4010607042568,0.230798767526433,14.736043613696,3.78307750222877e-49,1.77121247959188e-46,"Lix1l"
248.410366652126,3.78343908576168,0.2593154916511,14.5901005052647,3.24718912056772e-48,1.4728032154975e-45,"Irx2"
63.6116294833224,-5.48273948629906,0.377654597901081,-14.5178676938422,9.33697419233163e-48,4.10657101295459e-45,"Lypd6b"
166.69509076047,-2.70646171827921,0.186859033692723,-14.4839757799979,1.52986063229605e-47,6.53070506386612e-45,"Myo5c"
641.96341091093,1.73540779515466,0.121086160002962,14.3320078455888,1.38070276072186e-46,5.72557710546204e-44,"Gnb4"
2296.35310375001,-3.44932339413969,0.240959920066079,-14.3149258731235,1.76552291790022e-46,7.1179998973344e-44,"Adamts9"
243.410633084718,5.62637079537607,0.396133021834665,14.2032359971352,8.74777699502397e-46,3.43149284610211e-43,"Ebf2"
303.741718393764,-2.4636606053324,0.173914485733776,-14.1659310030316,1.488806473566e-45,5.68645714666762e-43,"Sertad4"
517.854727613764,-2.02432388202143,0.142990934022939,-14.1570085953609,1.69037956312065e-45,6.29081255875208e-43,"Arl4a"
1046.07550859957,5.88420252226206,0.416836283829872,14.1163395570997,3.01236892797951e-45,1.09303806551737e-42,"Mdga1"
268.240877818214,7.18551900683662,0.509674588099922,14.0982485189705,3.89312507746775e-45,1.37816627742358e-42,"Foxl2"
627.843895524271,2.8798952826815,0.205392886351096,14.0213974000961,1.15321339038561e-44,3.98517598763258e-42,"Fosl2"
129.8200739643,5.33311071871774,0.381062833942894,13.9953578351778,1.66390081422453e-44,5.61624567852438e-42,"Cygb"
227.648609418042,1.79579729499385,0.129172409041932,13.9023287427495,6.13135296329794e-44,2.02251038430241e-41,"Lyn"
1326.23746489498,5.78874244271823,0.4172752280196,13.8727200993737,9.26938163074082e-44,2.9896845553016e-41,"Snap91"
1368.99368653649,-1.59114690983899,0.114924456530404,-13.845154964192,1.36086952540785e-43,4.29383919386296e-41,"Tpd52"
8038.60541270296,4.04334365941378,0.293523242905335,13.7752077804544,3.59347709525725e-43,1.10969630979923e-40,"Notch1"
522.288831399035,-2.58897045536591,0.190052152663785,-13.6224211043059,2.94635579391126e-42,8.90904333183917e-40,"Slain1"
1750.54864205195,1.84387962232226,0.135683447092527,13.5895694119922,4.61789118385227e-42,1.36783821719249e-39,"Arhgap28"
161.957378891654,6.81899206393245,0.503787182582002,13.5354615990503,9.65739044797492e-42,2.80334729923816e-39,"Zfp536"
3516.14947873601,1.87016875318356,0.138496456245716,13.503368994984,1.49385517763416e-41,4.25133608787886e-39,"Fhl1"
171.021184709027,4.91949299010744,0.366027056085389,13.4402441249037,3.51275849989586e-41,9.80464939759395e-39,"Prcd"
152.069254685912,5.3615054119425,0.399337647813687,13.4259953733286,4.2582406716062e-41,1.16611519071118e-38,"Fli1"
309.096673790792,-4.67976933104818,0.35027974044453,-13.3600913518698,1.03437128609749e-40,2.78016015674424e-38,"Eras"
487.78105301026,-3.19590338175693,0.240870449564965,-13.2681422213851,3.54254574924896e-40,9.34845618265443e-38,"Cldn7"
122.731782956887,3.05359941410367,0.231554693096647,13.1873786415944,1.03729831033544e-39,2.68845494218012e-37,"Olfml2b"
124.119546100197,3.25943733277372,0.24773548794816,13.1569253955888,1.55276990270972e-39,3.95384252068929e-37,"Serpinf1"
124.629718847709,4.10414888424897,0.311990317140424,13.1547316014994,1.59850118348024e-39,4.00011140983315e-37,"Ptpn5"
1035.29909760347,4.98406800285655,0.382538530743392,13.0289306888144,8.37734409457637e-39,2.06082664726579e-36,"Npr2"
6527.63470439159,6.74615996857336,0.523078186002717,12.8970393893243,4.67723756806941e-38,1.13142376771599e-35,"Pcdh19"
210.147941788793,4.12076271562736,0.320727882447176,12.8481586452218,8.80819605966163e-38,2.0957730755726e-35,"Tmem200c"
129.484802520229,-5.43810434955215,0.423796571432211,-12.8318743381387,1.08702178061755e-37,2.54468292320695e-35,"Foxj1"
1192.91023499632,2.44167553404979,0.190371892191165,12.8258195364153,1.17537138380157e-37,2.70783178801524e-35,"B3gnt2"
364.776962260778,2.7745415688608,0.217971636910832,12.7289110096274,4.08496863610107e-37,9.26394293505795e-35,"Emilin1"
3029.6719663931,1.20084960216691,0.0948986337118659,12.6540241434136,1.0628805110494e-36,2.373330421134e-34,"Smarcd2"
975.182746834756,-1.86402713518504,0.147506712036693,-12.6368970567343,1.32167590768727e-36,2.90648547335956e-34,"Shroom2"
2385.74244397756,2.0055418365736,0.159113489999214,12.6044739297938,1.99499272594762e-36,4.32169021259757e-34,"Slc22a23"
167.225718508347,5.21454277011212,0.414048729124342,12.594031579665,2.27737825266262e-36,4.86086293516842e-34,"Sidt1"
404.645084705549,4.18174914401488,0.332776561663569,12.5662370063266,3.23771127038446e-36,6.81045527222609e-34,"Col26a1"
5099.95861324629,3.84570307465683,0.306214305839727,12.5588615597524,3.55409683545512e-36,7.36916592425652e-34,"Epha4"
2071.39740225962,1.85274443383248,0.147625141905086,12.550331264194,3.95850524286157e-36,8.09207677392857e-34,"Kank1"
403.961305162657,-1.691800040392,0.134955671210809,-12.5359684792298,4.745287453184e-36,9.56570862437675e-34,"Cth"
765.827535347994,-2.55585122780412,0.20415611120883,-12.5191022334362,5.8695278722456e-36,1.16699078818867e-33,"Irf1"
345.863570534463,-2.85611428564244,0.231201924558978,-12.3533326597109,4.67345340068025e-35,9.16628414290178e-33,"Pou3f1"
1399.29267126116,-1.74870060012928,0.142153949022388,-12.301456358795,8.89556186038179e-35,1.72146913122108e-32,"Mycl"
199.398737082697,-2.74682518425115,0.224518863749236,-12.2342734965872,2.03921217289787e-34,3.89435861545258e-32,"Ocln"
392.357033207419,3.6119849020818,0.295427497472084,12.2262989497892,2.24956783799085e-34,4.24028929877911e-32,"Srrm4"
320.30204018728,2.98079478512326,0.243989577291034,12.216893927267,2.52550762379502e-34,4.69938687843088e-32,"Dpysl4"
102.236665436338,4.7470275813844,0.391013658428458,12.1403114163925,6.45797813283979e-34,1.18646955215236e-31,"Shisa9"
1259.96521333565,7.80481714300296,0.64476038492394,12.1049886523715,9.93831220440433e-34,1.80305829168406e-31,"Hoxb3"
485.611958034096,2.56610294875667,0.212158479169713,12.0952174940129,1.11945391786622e-33,2.0058955757914e-31,"Cnih2"
271.860506374208,5.00516720026056,0.414831769887916,12.0655349073503,1.60615371525718e-33,2.84289207600522e-31,"Mamdc2"
2018.80196479235,1.2172442628379,0.101511344908075,11.9912140257839,3.95072035613864e-33,6.90852472879472e-31,"Il6st"
70.9950251137194,-2.53394895773861,0.211967501220425,-11.9544219899236,6.15604050282002e-33,1.06367585545154e-30,"Mgst1"
1468.22575617813,-2.27320790590539,0.191146587173161,-11.8924849222973,1.29495556598088e-32,2.21117471584076e-30,"Hook1"
561.047140839668,4.31691868805372,0.363463696649037,11.8771660769801,1.55551937243461e-32,2.62521025250185e-30,"Inka1"
1324.83843473457,-1.81841301662357,0.153123489541717,-11.8754674548359,1.58744202650383e-32,2.64829121525018e-30,"Socs2"
773.686014903183,-1.8649173831806,0.157263043709621,-11.8585863480048,1.94226629185017e-32,3.16742168088915e-30,"Ank3"
356.925734464636,-2.64870842135364,0.223353886697733,-11.8587970888466,1.93738445717686e-32,3.16742168088915e-30,"Lratd2"
1816.16172080603,4.4755394915343,0.380651918894264,11.7575645081077,6.45700648741186e-32,1.03286250406931e-29,"Synm"
107.660568882702,-3.45532600937744,0.293887252811194,-11.7573184148864,6.47585006685321e-32,1.03286250406931e-29,"Bcl11b"
1839.79301664029,2.15670421697376,0.183462195321137,11.7555783805955,6.61065304474517e-32,1.04290237273295e-29,"Frmd6"
415.180158331706,-4.73892665462425,0.403395289343367,-11.7476003806046,7.26527405270222e-32,1.13385147957978e-29,"Slc27a2"
56.844653484344,-4.64502192979596,0.395645853973287,-11.740352851289,7.91555111390315e-32,1.22219477518288e-29,"Tmem154"
298.110227035689,3.82945375861473,0.327287073376876,11.7005958075376,1.26561739578128e-31,1.93359693498626e-29,"Cdh8"
175.772942388599,-1.60636616052314,0.137972345481592,-11.6426676296335,2.50069642658515e-31,3.78074040994343e-29,"Slc16a10"
6707.78470266234,2.93373855901683,0.253564941988969,11.5699691605808,5.85036958291459e-31,8.75384166251777e-29,"Dusp9"
359.509810550211,-3.50008935238393,0.303453490688025,-11.5341871482451,8.87212307014433e-31,1.31397953306199e-28,"Irs4"
2018.58879343565,1.00225203927546,0.0872290886815618,11.489883184889,1.4831234550873e-30,2.17434887142798e-28,"Susd6"
201.594734394898,2.57440223078443,0.224700713528409,11.4570273959497,2.16829561405532e-30,3.14706425423989e-28,"Mef2c"
73.8713414717578,5.13435825365543,0.448453452431405,11.4490327275176,2.3778396998457e-30,3.41702627758025e-28,"Deup1"
372.654300262795,-1.47892970450396,0.129408455788717,-11.4283853824713,3.01665864238339e-30,4.29252779760319e-28,"Pde4d"
210.856372606309,3.42739850604084,0.30036562508214,11.4107548262341,3.69508756973657e-30,5.20684475603462e-28,"Tceal6"
3821.80321161933,2.32523370133851,0.204127868387288,11.3910644328431,4.63295147576142e-30,6.46564016530781e-28,"Phldb2"
218.199882453956,3.60644577382183,0.316953016615571,11.378486983123,5.35201921414406e-30,7.398019702294e-28,"Septin5"
2011.98658856176,2.40083715586816,0.211815277791691,11.3345797380549,8.84556770727287e-30,1.21117518588074e-27,"Nrp2"
1069.42751575184,-3.59103318513749,0.317343580505556,-11.3159156376085,1.09453567877317e-29,1.48468138707606e-27,"Cxcl12"
131.369484973011,-5.65427458334385,0.500056574900209,-11.3072697513721,1.20789818534531e-29,1.62328095019461e-27,"Ccno"
133.024121475227,5.60192849629246,0.495854103375511,11.297533807137,1.3495480838262e-29,1.79700375125261e-27,"Kcna2"
1056.19359314257,6.0023375421043,0.533071489197998,11.2599110320733,2.06967555518999e-29,2.7308428189116e-27,"Hoxb1"
457.617136922644,-2.78309714967089,0.247288877507503,-11.2544372303459,2.20227355278746e-29,2.87962147253668e-27,"Ndrg1"
189.985715464751,-1.61786872500834,0.143809578793169,-11.2500762368215,2.31391975764471e-29,2.99859208593351e-27,"Samd10"
15629.9712557344,1.28648362208162,0.114838793698454,11.2025177263678,3.9630762793927e-29,5.09027337337218e-27,"Tmsb10"
426.697346578196,5.34607185092644,0.477786791643801,11.1892416124221,4.60354165774349e-29,5.86103540530605e-27,"Kcnn3"
972.529895932673,4.55364167594262,0.407003579351617,11.1882103916552,4.65738777959763e-29,5.87802836809392e-27,"Zeb1"
7324.51595527883,2.47400337224892,0.221501336084726,11.1692480775944,5.76669696519063e-29,7.21533101317041e-27,"Fstl1"
347.064828478784,2.98207394652225,0.267158998805564,11.1621691945798,6.24489550819924e-29,7.74687294068408e-27,"Osbpl6"
527.158307384136,12.3005158707,1.10297932307187,11.152082014051,6.99502008166543e-29,8.60387470044848e-27,"Chodl"
292.739093560478,-2.58438686316761,0.232863240016962,-11.0983032915773,1.27847871811718e-28,1.55931429535738e-26,"Fzd6"
255.48482603578,4.30133748302243,0.387822724982464,11.0909887583739,1.38745621589089e-28,1.67812829312003e-26,"Adgra2"
544.632740612841,1.75028368004354,0.158328996666788,11.0547260254993,2.07970829044262e-28,2.49461868822184e-26,"Fkbpl"
178.706993567145,-6.10217590490033,0.553843997921628,-11.0178604946511,3.13420049533586e-28,3.72867098272989e-26,"Pkd1l1"
1791.28746853551,2.19275865823589,0.200136260003503,10.9563287442141,6.19622662863298e-28,7.31154742178692e-26,"Sh3bp1"
133.518939704531,-2.21465927305856,0.202170806449027,-10.9543969871681,6.32985358006061e-28,7.40899152104836e-26,"Ahr"
130.698209152872,-1.98619610808135,0.181743127080246,-10.9285899279392,8.41457788692092e-28,9.77033467606162e-26,"Adgrv1"
3452.77353035522,2.22778681309996,0.204963126398222,10.8692078045863,1.61597856381797e-27,1.86145340279793e-25,"Lef1"
92.005352335769,3.44529509806228,0.318769459503735,10.8081091062675,3.15098031992489e-27,3.60104947743228e-25,"Fbln7"
173.126925191379,-2.53251053809755,0.234332812467661,-10.8073236156249,3.17807116720089e-27,3.60363475943389e-25,"Shc4"
91.008842383016,-2.76822910380768,0.256357006809133,-10.7983360324874,3.5049774099833e-27,3.943507141744e-25,"Dapk2"
4522.89807392284,1.56787938566682,0.145442056592113,10.7800963655505,4.2743774266381e-27,4.77217799770965e-25,"Amotl1"
349.67959667124,3.4209886276193,0.317501210330493,10.7747262571325,4.5312795914859e-27,5.02038106800201e-25,"Sytl5"
234.922897489591,4.18240258693375,0.388726439939968,10.7592439237723,5.36081795571819e-27,5.89446301585559e-25,"Gpat3"
145.826717731739,4.62906925521234,0.432120484318912,10.7124504002824,8.89750382188119e-27,9.70965191509651e-25,"Dock10"
3126.37804215056,2.49629697435275,0.233507943752845,10.6904156416834,1.128640412099e-26,1.22246917471679e-24,"Igfbp4"
367.731290184849,-2.18132190148976,0.204895429200306,-10.6460251944288,1.81970010660174e-26,1.9563798034976e-24,"Trim12c"
1140.77726229421,0.898510423790011,0.084464076033198,10.6377819540328,1.98805539087354e-26,2.12166440758371e-24,"Klhl13"
771.831226591692,-1.42590894864431,0.134185498148601,-10.6264012752348,2.24613204806079e-26,2.37958836098937e-24,"Ell2"
2009.13019609817,1.73450726955873,0.163281582182727,10.6227980300782,2.3345661418755e-26,2.45535456399863e-24,"Cd9"
1039.54556167813,1.69743451608804,0.159938681992673,10.6130330382852,2.59195900290203e-26,2.70645273151943e-24,"Anxa5"
146.404364888698,-2.06497396352471,0.194591268420812,-10.6118531436833,2.62490528679777e-26,2.72127680947021e-24,"Lypd6"
25.1337322452749,-5.04490746332948,0.476783017673067,-10.5811391688217,3.64499271674199e-26,3.75201590714846e-24,"Dcx"
193.333734590002,4.24250203277366,0.40112938540252,10.5763930222077,3.83436449410481e-26,3.91915255404488e-24,"Scube1"
489.685160154832,3.48660702177926,0.330954978428636,10.5349888928505,5.95903117186822e-26,6.04820828171296e-24,"Mn1"
838.980234786549,-1.26089087242608,0.119746934085465,-10.529629689944,6.30821494811974e-26,6.27105696965821e-24,"Lrba"
117.308101284591,-3.27280358324646,0.31080464480519,-10.5300986904421,6.27686380618316e-26,6.27105696965821e-24,"Calcr"
77.8836545160923,4.27611257911461,0.406102822240353,10.5296302929502,6.30817453964848e-26,6.27105696965821e-24,"Mchr1"
182.044163309571,5.45951880765582,0.518786630821933,10.5236304933419,6.72319927283606e-26,6.63813022081242e-24,"Kcnh1"
3701.86798918371,3.63856980904457,0.346950230368362,10.4872961323054,9.8815761381605e-26,9.69062135603119e-24,"Dll3"
667.601066875296,-2.10477936637855,0.201559149048376,-10.4424898413983,1.58595494730628e-25,1.54486913457741e-23,"Tgfbr3"
873.051996017102,-3.8520329910136,0.369345510740764,-10.4293483445566,1.82133079653355e-25,1.76231967872587e-23,"Fgf8"
421.05771765377,-2.1716217951492,0.209378381889553,-10.3717574639331,3.33336998274257e-25,3.20400873705468e-23,"Chrd"
110.602928107224,-3.57975607639677,0.345531608541252,-10.360140687301,3.76407983449109e-25,3.59420096827656e-23,"Marveld3"
176.704732542244,2.37547645917206,0.22946166341905,10.3523892565613,4.08170352414245e-25,3.87201600976493e-23,"Adcy5"
87.2998399388016,3.82309194166455,0.370018740702252,10.3321575939877,5.04136587561076e-25,4.75132365705289e-23,"Ceacam10"
107.030876583193,-2.88858888164626,0.280078899824195,-10.3134826774149,6.12409803240806e-25,5.73452637692713e-23,"Tjp3"
75.2058929695366,4.13250123638129,0.401185417273695,10.3007264433094,6.99311901135711e-25,6.50629034172033e-23,"Atoh8"
431.504740809954,-2.58971149663605,0.251587275033617,-10.2934915777835,7.53919045434299e-25,6.96966944295122e-23,"Shb"
108.275805232972,-2.52694660546517,0.245941264330727,-10.2745938642776,9.1729970697901e-25,8.42638477664136e-23,"Gca"
1472.97507060354,3.93700129676629,0.383690198394606,10.2608857699234,1.05732378210752e-24,9.65157067516257e-23,"Lfng"
437.396680583847,7.61298541373262,0.742393618654285,10.2546482384001,1.12785901821558e-24,1.02310911189881e-22,"Pgm5"
47.1746503179845,-2.97867380995065,0.291610234508101,-10.2145722524972,1.70630048098396e-24,1.53821398639759e-22,"H2-Q2"
202.488015557886,5.65841397765981,0.555497741444846,10.186205191298,2.28510629557002e-24,2.04728597369774e-22,"Igsf21"
1746.46510616088,3.31835160411023,0.326004260450579,10.1788596244842,2.46432297657594e-24,2.19430574736339e-22,"Lpl"
2037.38118090581,1.60846190788299,0.158145702418233,10.1707595166212,2.67812140161558e-24,2.37013744042979e-22,"Rnd3"
1266.62059257805,2.93711534915369,0.289584593223926,10.1425124743516,3.5777716762915e-24,3.14713806725423e-22,"Plxnd1"
533.689993270543,1.8068961406154,0.178355874238662,10.1308473765072,4.03140492931004e-24,3.52480790024132e-22,"Srgap3"
995.139640725038,3.8163194698576,0.377575604202748,10.1074312730447,5.12093301341084e-24,4.42412034265743e-22,"Twist1"
2042.0724370901,1.47587553480797,0.146014198094419,10.107753588823,5.10411727251209e-24,4.42412034265743e-22,"Ppt2"
176.339209908547,3.86590537977233,0.382640078467245,10.1032421780231,5.34454098042923e-24,4.58998034260058e-22,"Sdk2"
3639.94788968916,3.63113679516867,0.359834798487092,10.0911218437894,6.04743842768428e-24,5.16308949055351e-22,"Kctd12"
241.484786403658,4.63423459812874,0.460009677385441,10.0742111002281,7.18349402179498e-24,6.09714808376212e-22,"St8sia1"
361.84415712201,1.90514812547477,0.189153758517673,10.0719549027452,7.35023681711349e-24,6.20240332346425e-22,"Elk3"
33.2046547844468,-4.9030539781956,0.488425000576384,-10.0384992013299,1.03232808996516e-23,8.66081496980016e-22,"Gm7932"
262.778574114043,2.48874503953187,0.247937388260591,10.0377964654371,1.0397074560082e-23,8.67259426235805e-22,"Hprt1"
498.436725487021,-2.91842459860555,0.290854682432696,-10.0339612008167,1.08091137442034e-23,8.96477010762101e-22,"Prob1"
173.140065953027,5.64214446257284,0.56242029878624,10.0319004750525,1.10371435042991e-23,9.10188072848844e-22,"Stum"
114.056394619625,-3.67604917292107,0.367069670973829,-10.0145816001866,1.31517206164024e-23,1.078441090545e-21,"Dhrs3"
1487.42450090484,1.15328638912888,0.115253161354596,10.0065488492815,1.42641889917119e-23,1.163092354077e-21,"Vash2"
130.305442190099,2.46700224084083,0.246553112871356,10.00596671488,1.43483389942346e-23,1.16341783330905e-21,"Itga4"
2752.56300108602,-1.68635666076957,0.16962328559989,-9.94177571083823,2.73900442180481e-23,2.20855056544861e-21,"Otx2"
85.1502506822204,4.82043427934068,0.485185888620549,9.93523182021194,2.92494805337579e-23,2.34545282025946e-21,"Wif1"
82.8792747101663,-2.14377988093517,0.216086912379649,-9.92091495651853,3.37646659034996e-23,2.69263934573293e-21,"Tspan33"
104.255900283225,5.28248634610848,0.532598993548195,9.91831830345068,3.46545618427521e-23,2.74652248206892e-21,"Dynlt5"
143.048724854297,7.38364432388564,0.744480617658037,9.91784627934688,3.4818805064123e-23,2.74652248206892e-21,"Hoxb3os"
314.544423228539,-2.76479341301124,0.279013827042165,-9.90916271899824,3.79815715241259e-23,2.9798082654117e-21,"Lzts1"
224.585174785033,1.88781434476235,0.190872746857293,9.89043420731921,4.58036878717747e-23,3.57416519231687e-21,"Vav3"
562.141100717594,-1.63002630145879,0.165261194196751,-9.86333367238151,6.00227534073205e-23,4.65866440082273e-21,"Ppp1r9a"
381.305975301642,3.69282170960685,0.374827725246217,9.85205058452149,6.71595470518167e-23,5.18485992505355e-21,"Rai2"
734.161354564659,6.15661014219198,0.62592121744052,9.83607836041607,7.87196916882294e-23,6.04517251408975e-21,"Aldh1a2"
139.411381944786,-2.34963961335981,0.239024426278,-9.83012343109671,8.35163510198596e-23,6.37977009843285e-21,"Pls1"
745.381673472748,-1.42678748791312,0.145155105015219,-9.82939930196417,8.41190170308627e-23,6.3921644669421e-21,"Sat1"
84.9747513083741,-2.3780314094729,0.242288829588104,-9.81486192952273,9.71709205701631e-23,7.34551427685077e-21,"Rasa4"
497.031880077588,-2.05568042601496,0.209868334175642,-9.79509573985819,1.18185401567276e-22,8.88778714169658e-21,"Ripk4"
87.6611812417163,-1.91710666230926,0.195988041983149,-9.78175322795507,1.34854009159191e-22,1.00890262316314e-20,"Irf6"
311.569500636688,-1.62534198961058,0.166369118553988,-9.76949330342903,1.52211400089174e-22,1.13292115943296e-20,"Map3k15"
153.250516027048,-2.81709437133017,0.288613932317365,-9.76077055154927,1.65889947328892e-22,1.22843198751609e-20,"Snph"
251.885334405164,3.92628273820272,0.402750644140032,9.74866904703842,1.86902513715774e-22,1.37700664166028e-20,"Scara3"
43.5693736777607,-2.53322777059199,0.26002477103502,-9.74225555707079,1.99085525358212e-22,1.45935722982277e-20,"Tmem184a"
324.597169071559,-1.57214947444808,0.161429049600318,-9.73895019725733,2.05668004657515e-22,1.50003287417044e-20,"Aopep"
613.702766005563,1.40325848148924,0.14420820658859,9.73078103309742,2.22875045375261e-22,1.61740420428827e-20,"Ehd3"
54.3662204195771,4.1473151330786,0.426470898559475,9.72473185646974,2.36527752075719e-22,1.70794218588407e-20,"Tmc5"
41.0500249350303,-2.76569722875555,0.284441329012942,-9.72326081569429,2.39971022844099e-22,1.72422743839567e-20,"Pla2g7"
3461.90860883538,1.60747594346733,0.165421295722375,9.71746676537428,2.54022420067721e-22,1.81619773638567e-20,"Pdlim5"
334.002329765142,-1.21568482342388,0.125202865818794,-9.70972042431796,2.74087868313206e-22,1.95005456896954e-20,"Slc35g1"
149.997732871123,2.68746090215518,0.276985225622654,9.7025424230258,2.94077686647803e-22,2.08207002146645e-20,"Arhgap31"
129.907533819358,2.44399390492608,0.251944065019373,9.70054168467176,2.99902158404404e-22,2.11299996460268e-20,"Arhgap36"
68.1244145791071,-2.84675669735324,0.293877883052856,-9.68686948395242,3.42877230893705e-22,2.40411600444021e-20,"Kcnh6"
427.884664651978,1.74803261436869,0.180529504255098,9.68280847821208,3.56777900086467e-22,2.48955502012259e-20,"Hspa12a"
58.717836104702,-2.26216440365819,0.234624007416284,-9.64165785321584,5.33197878865122e-22,3.70279139418583e-20,"Cdhr1"
172.949056398363,2.1084114076618,0.219117820600041,9.62227262888999,6.43924699308411e-22,4.4504395646487e-20,"Fut4"
6296.66554943827,2.60313724571481,0.270832389345882,9.61161717770146,7.14183482761906e-22,4.91263462976602e-20,"Vcan"
94.371498540546,4.1622841616169,0.433323698083652,9.60548472198579,7.58004269822018e-22,5.18946885480979e-20,"Adamtsl4"
19.9149042966882,-5.41449386220357,0.563784089898593,-9.60384295906163,7.70180585435708e-22,5.24807559484219e-20,"Smim43"
355.991898095925,2.14756543748906,0.224603995545928,9.56156381933069,1.15990601430226e-21,7.86676443531914e-20,"Itpkb"
88.7266698234201,2.88941937039964,0.303394958319108,9.52362355132011,1.67243483652697e-21,1.12901019615592e-19,"Col24a1"
917.752534445168,-3.42233168758933,0.359454735745083,-9.52089747961026,1.71689805710548e-21,1.14979834870389e-19,"Frem2"
59.5108302474117,3.64300943929258,0.382638273404083,9.52076593614931,1.71907290663321e-21,1.14979834870389e-19,"Cav1"
1994.25185010639,-2.42133311848767,0.254397694440388,-9.51790512022527,1.76705167483156e-21,1.17646733983969e-19,"Agpat3"
20.2431865594178,-4.1754259550057,0.439576686472406,-9.49874295771554,2.12439167889146e-21,1.40791875924341e-19,"Htr3a"
319.291620232875,-2.2378927788146,0.235680068503144,-9.49546897634554,2.19222349510684e-21,1.44626962763549e-19,"Bst2"
68.4210585386678,-3.04020723901676,0.32063235950182,-9.48191019690108,2.49670085845468e-21,1.63968851853444e-19,"Lurap1l"
69.3200395685687,-2.34568545144163,0.247537118883689,-9.47609579532922,2.63975307663265e-21,1.72582775469578e-19,"Tapbpl"
3284.35736152337,-1.21391308705881,0.128305832850352,-9.46109042816974,3.04748396556732e-21,1.98346108862081e-19,"Skil"
1358.36532191993,0.72724662569648,0.0769766046218576,9.44763190412242,3.46582739391914e-21,2.24567048193493e-19,"Dse"
