"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
260.092898297027,3.3741807274233,0.48367125261041,6.97618621990162,3.03300652487337e-12,1.95662620926831e-10,"Npr2"
6067.51847980259,1.11064754605712,0.159438813941162,6.96597972979769,3.26126102304368e-12,2.09456653758756e-10,"Rhobtb3"
3926.76368563864,1.1066982464333,0.159155165226721,6.95358045625964,3.56129689579558e-12,2.27719050407369e-10,"Itpr1"
6122.48056312425,-1.05286733702701,0.151696720312375,-6.94060711964595,3.90418403436662e-12,2.48549259907155e-10,"Pls3"
890.099840270226,2.07752161337891,0.299358313130971,6.93991622163498,3.92332539765227e-12,2.48677153480012e-10,"Smoc1"
151.189853929708,3.52739626281021,0.509532293755213,6.92281197098141,4.42765298664935e-12,2.79423404787893e-10,"Irx1"
360.570495471228,-1.81372388316521,0.263063892404716,-6.89461357309672,5.40114199649649e-12,3.39383446230072e-10,"Tjp3"
2623.39579763268,1.25040618556109,0.182020088400211,6.86960541856126,6.43797276226576e-12,4.0278954588055e-10,"Spg21"
2691.10275746967,1.12575892359389,0.163958364069102,6.86612683644142,6.59684260083925e-12,4.10957812666016e-10,"Susd6"
4318.12285814095,1.25948516685376,0.184502880772554,6.82637128255135,8.70893622085505e-12,5.40214569426116e-10,"Smarcd2"
590.038216162868,-1.53638093022955,0.225274465247354,-6.82004029414779,9.10149787212654e-12,5.62162730271986e-10,"Marveld2"
63.6931123922368,5.10309014430642,0.749022029594575,6.81300408089276,9.55814288756624e-12,5.87866288190779e-10,"Dbx2"
4773.10956484914,1.44995828607544,0.212970343722058,6.80826382084325,9.87835923243339e-12,6.04997401935741e-10,"Phc2"
1811.04634955413,1.58705891411471,0.233481105000218,6.79737623356388,1.06541606527919e-11,6.49769503677624e-10,"Arhgap28"
561.757338494034,-1.55763448249167,0.229945464227496,-6.77393001738287,1.25330314665579e-11,7.61158793879032e-10,"Myo5c"
1918.93512441668,-1.31300751171976,0.194077137960773,-6.76538991411316,1.32950653808278e-11,8.04074475011316e-10,"Lpar4"
486.230655791232,-1.63432302348403,0.241612032935428,-6.7642451562866,1.34006008581828e-11,8.07094279902587e-10,"Pde4b"
282.365850192112,2.23010943296447,0.329735416202254,6.76333000152027,1.34855589446169e-11,8.08854909426092e-10,"Hprt1"
207.686983191451,2.24767541129273,0.332832792006194,6.75316695132283,1.44652324855253e-11,8.64044648260904e-10,"Fabp7"
494.091513030907,1.98133362717412,0.294540086059411,6.72687257507786,1.73348417490358e-11,1.03120995076744e-09,"Emilin2"
81.0238641503126,4.37265749472564,0.650501428015714,6.72197985493125,1.79271743620026e-11,1.06209361577334e-09,"Fgf22"
288.896227809379,-1.98369357932458,0.295610002843316,-6.71050898225528,1.93946706759333e-11,1.14436441000477e-09,"Clic5"
943.692973111937,1.55028738367612,0.23108792641761,6.70864725695154,1.96436875070988e-11,1.15436487516413e-09,"Mgat3"
105.204222256166,3.81193655529284,0.570027872340805,6.68728099143506,2.27355085730738e-11,1.33066897958938e-09,"Kcnh1"
3592.43331329752,1.13059868139749,0.169117513580564,6.68528443601376,2.30476549282848e-11,1.34352092885162e-09,"Fhl1"
3029.40178360414,1.5145097641326,0.226750600821933,6.67918743607629,2.40270701285156e-11,1.39501169166162e-09,"Exoc6b"
754.789841109768,2.21341822582681,0.331434586014453,6.67829586659459,2.41736637498959e-11,1.39793119254876e-09,"Rgma"
1879.76821839637,-1.52689896987461,0.22958818732144,-6.65059900375817,2.91902569906186e-11,1.681335635789e-09,"Ppp4r4"
267.68887553259,2.00033874204538,0.301019749031909,6.64520765989124,3.02789872550243e-11,1.73715217393944e-09,"Ebf1"
5236.24757967753,-1.15976561244288,0.174597909340037,-6.64249427055958,3.0841865702188e-11,1.76247905774511e-09,"Sall2"
3896.54245233508,1.21864150612893,0.183538717011157,6.63969720380495,3.14328200682722e-11,1.78920542467048e-09,"Ddr1"
1606.49054315649,1.36017385022359,0.205010229563143,6.63466331959137,3.25244052360409e-11,1.83693284825344e-09,"Fgf15"
383.365535443763,1.84847141225844,0.278588736849176,6.63512614746943,3.24225129702773e-11,1.83693284825344e-09,"Cx3cl1"
741.220077550487,1.44052245640728,0.218211392776175,6.60149975709501,4.07018934883799e-11,2.28987590691409e-09,"Tns1"
21712.8150285317,-1.22798987845513,0.186096228101182,-6.59868225694215,4.14828294972538e-11,2.32480027085961e-09,"Pim2"
7664.23983520511,1.02905900323005,0.156062390243525,6.59389492640902,4.28434984326997e-11,2.3918206913486e-09,"Pycr2"
2229.15769504446,1.95603128410999,0.297093938239342,6.58388150125834,4.58322460278135e-11,2.54886992756212e-09,"Capn2"
692.762476325542,-1.54228744792715,0.235693020675405,-6.54362799334299,6.0044048790558e-11,3.32648613814866e-09,"Parp9"
3507.19294082029,1.07600842620031,0.164966265022569,6.52259676275692,6.91004548494725e-11,3.81366198532355e-09,"Lama1"
514.196045935832,-1.52413899120936,0.23483241724447,-6.49032620408053,8.56507193194332e-11,4.70916738985444e-09,"Hspa4l"
4357.76875662087,-1.2071781968472,0.186378098700268,-6.47703890782025,9.35400793588058e-11,5.12352547884176e-09,"Etl4"
569.50562806646,1.57655194449796,0.243453935568807,6.47577103575876,9.43289968799106e-11,5.12803516746031e-09,"Cep85l"
4617.19366449269,-1.366245412938,0.210968354910426,-6.47606800327039,9.41436311916198e-11,5.12803516746031e-09,"Vrtn"
292.318206980979,1.9785464334054,0.307276947157679,6.43896801145356,1.20288545996385e-10,6.51488151170717e-09,"Egr3"
195.228455870879,2.53414496111799,0.393780903562016,6.43541862542069,1.23133484470314e-10,6.64417296314726e-09,"Lepr"
59.4998693903498,6.50870239298681,1.012860451804,6.42606035352078,1.30953426889931e-10,7.03995922706427e-09,"Dynlt5"
517.027504637275,2.26633619648287,0.353191996764859,6.41672579571984,1.39236379081675e-10,7.45762377258493e-09,"Heg1"
2562.24083295213,1.56035692570082,0.243500107774139,6.40803381963242,1.47408215699052e-10,7.86628768702846e-09,"Greb1"
187.203255460398,3.09862123820073,0.483937961813982,6.40293071158528,1.52422376988776e-10,8.10406887176587e-09,"Gm45889"
490.065922513822,-2.28090531785267,0.356845814097449,-6.39185112377356,1.63889429191453e-10,8.6819527909268e-09,"Igfbp5"
578.508482507146,1.96964061172496,0.308260280976473,6.38953745674191,1.66388278477293e-10,8.78227586217423e-09,"Cnih2"
1360.02903178459,-1.54362572931828,0.242477870644168,-6.36604785920249,1.93960933523585e-10,1.02005179351262e-08,"Pcdh1"
379.48734281155,-1.87761079366048,0.295503124199021,-6.35394566047266,2.09860994971591e-10,1.09968676606955e-08,"Parp10"
766.034063895591,1.60945575860241,0.253493253672429,6.34910687083686,2.16568550136292e-10,1.1307526997224e-08,"Fgd5"
8497.85233438106,-1.00137800407726,0.158172058606043,-6.33094120985915,2.43670183097827e-10,1.26769631099102e-08,"Polg"
504.013962453668,-1.46675873886644,0.232311647171638,-6.3137546340187,2.7234562458394e-10,1.41182026458425e-08,"Ccn2"
280.243723417841,2.13330520768107,0.337931655975925,6.3128303310923,2.73977825670468e-10,1.41522709594549e-08,"Nfatc1"
216.208259138023,-2.04222032442627,0.323559227966739,-6.31173568208726,2.75923194939566e-10,1.42022169310206e-08,"Ppl"
614.920765315107,-1.39056858626545,0.220467063141231,-6.3073756526373,2.83806424614614e-10,1.45563613190146e-08,"Arhgef16"
2254.38736466781,1.0528044941909,0.166995178838578,6.30440053127864,2.89311449538046e-10,1.47864636973406e-08,"Nxn"
5051.50260775414,1.09380442477971,0.17359999243652,6.30071700711437,2.96271890322225e-10,1.50890753965863e-08,"Galnt1"
54.4054929369363,6.38304354312383,1.01726880054657,6.27468722101204,3.50337844277277e-10,1.77802580758205e-08,"Gm52127"
200.009935348799,-2.18476714347428,0.350258348175932,-6.23758764024344,4.44370161441932e-10,2.24739822067235e-08,"Fgf17"
701.736623238728,1.41045067933922,0.227066803502617,6.21161110995674,5.24440880464046e-10,2.6431456180332e-08,"Snx24"
477.71989192849,-1.60780472414965,0.259337500577955,-6.19966152433229,5.6584718682789e-10,2.84196260097122e-08,"Ralgps1"
213.185369862274,2.11168380294623,0.341297070257828,6.18723096963882,6.12302196942469e-10,3.06467806504136e-08,"Gpr157"
247.540834400564,-2.15250074258812,0.347941343977985,-6.18638968849966,6.15577253624044e-10,3.07048241799072e-08,"Dhrs3"
663.828597638192,2.50815905702577,0.405476523378047,6.18570721710387,6.18246624489149e-10,3.07323621728082e-08,"Synm"
2638.04728634915,1.07366814996914,0.173966376972517,6.17169920218987,6.75599409312996e-10,3.34686874613589e-08,"Hes6"
134.956142851441,2.82471314189186,0.457728271208373,6.17115725544941,6.77919541588183e-10,3.34693950549404e-08,"Klhl6"
2067.73911488362,-1.22619363344209,0.199196894249827,-6.15568650334593,7.4752966222119e-10,3.67809933801376e-08,"Ell2"
2448.69868282365,-1.14145387350077,0.185920775322082,-6.1394638201318,8.28004791084058e-10,4.06030052114361e-08,"Adamts9"
800.029778370161,-1.76669822501356,0.288272555392895,-6.12856892535494,8.86730141727121e-10,4.33363232564618e-08,"Sned1"
504.205863686698,-1.50922244207621,0.246727122979597,-6.11697013222584,9.537123282006e-10,4.62981085077983e-08,"Shc4"
439.515920555703,2.04295276149901,0.333977879459398,6.11703016021866,9.53353285941232e-10,4.62981085077983e-08,"Chst7"
1170.44407963828,1.31105007238176,0.214461553968846,6.11321725558423,9.76422957125348e-10,4.70192470817071e-08,"Itpripl1"
464.097445611608,8.75156905185868,1.43165274135328,6.11291327782895,9.78285402595628e-10,4.70192470817071e-08,"Foxc2"
4722.0252867198,1.06852039103929,0.174770368346742,6.11385328729959,9.72537224710271e-10,4.70192470817071e-08,"Dgkh"
209.605280816661,2.24880496891127,0.367929302149687,6.11205727777662,9.83548673177169e-10,4.71162012909789e-08,"Creb5"
439.599126842949,2.39321045399103,0.392093248802358,6.10367676898557,1.03655808962318e-09,4.94922390489491e-08,"P3h2"
1264.44342388529,1.30373793095088,0.214200868395723,6.08652028684733,1.15391042641017e-09,5.49147863585035e-08,"Tmcc1"
929.847357545377,-1.2083771727634,0.198875981148213,-6.07603374619105,1.23191495339507e-09,5.84354429690505e-08,"Ndrg2"
140.833497896703,2.95337000498104,0.486597894184767,6.06942619414546,1.28368068353389e-09,6.05906926629834e-08,"Mef2c"
114.927771544202,-2.66012675437528,0.438301301202266,-6.06917375576691,1.28569985120213e-09,6.05906926629834e-08,"Foxr2"
4338.25587738795,-0.949800533306871,0.156544304240302,-6.0672953763229,1.3008218987857e-09,6.11049510060662e-08,"Ajuba"
50.7471528084958,4.50944478835035,0.743920681046467,6.06172795466171,1.34666853681651e-09,6.30544961673925e-08,"Gm10561"
1300.49587516933,-1.12925280839402,0.186847144909081,-6.04372525437043,1.50595874416338e-09,7.02861452460817e-08,"Pdpn"
2618.25158908088,-1.05270662806925,0.174205586126607,-6.04289823004974,1.51370140893276e-09,7.04210767649328e-08,"Slc23a2"
1730.84224120478,-1.43674570522948,0.238023891001195,-6.03614073858773,1.57843601423373e-09,7.31980790626283e-08,"Kcnj3"
152.166520709179,2.61311225217874,0.432996950803235,6.03494377346368,1.59018046351193e-09,7.35078644199861e-08,"Adcy5"
8945.44996446542,-1.03226447674412,0.171102878499744,-6.03300473840753,1.60938694551566e-09,7.39813648997019e-08,"Mkrn1"
994.591862726502,-1.18663799702239,0.196695068351441,-6.03288128659226,1.61061738259082e-09,7.39813648997019e-08,"Slc25a23"
954.987644945779,1.53968550939454,0.255866833108081,6.01752673721551,1.77102069837734e-09,8.10926354477825e-08,"Nuak1"
3228.0952440914,-1.35877312482741,0.226266672672011,-6.00518454079645,1.91114405748923e-09,8.72335094165291e-08,"Pgap1"
9719.76134939563,1.36484898757674,0.228284464655689,5.97872040760761,2.24897172092368e-09,1.02331738336073e-07,"Sort1"
1918.3556561619,-1.09108905942529,0.182624742988826,-5.97448648835088,2.30816062730715e-09,1.0469672345426e-07,"Uchl1"
81.7692617766678,4.11172537329992,0.68828916990338,5.97383418640325,2.31741347642276e-09,1.0478896140273e-07,"Myocd"
464.773173779346,-1.5426457914717,0.258713205986871,-5.96276400188858,2.48006493701987e-09,1.11795473791439e-07,"Slc5a5"
895.958414049434,1.39890071352835,0.235552029062078,5.93881835405325,2.87083731673469e-09,1.29009918428496e-07,"Ptn"
1553.2910506243,1.03841621278861,0.175204466067406,5.92688209437025,3.08740484352801e-09,1.38313831184596e-07,"Ankrd6"
2351.89374397704,1.32961761230447,0.224904186840767,5.9119291240489,3.38124036567659e-09,1.51011396639372e-07,"Ppt2"
470.354132116308,-1.77101431690592,0.299966404469763,-5.90404222111627,3.54701322417391e-09,1.57929131745044e-07,"Irgm1"
108.256428140614,3.15743734566096,0.536043246482598,5.89026606785813,3.85574323038943e-09,1.71150192627225e-07,"Col26a1"
5894.65631230609,-0.996460058676604,0.169320622328032,-5.8850484068392,3.97937505830373e-09,1.76099478570971e-07,"Il17rd"
205.921609653245,-2.32303348235036,0.395709436452563,-5.87055366476922,4.34342155934868e-09,1.91625422291629e-07,"Ccdc194"
7271.96245579711,1.07748673848969,0.183664235580315,5.86661161921485,4.44790878154015e-09,1.9564059383047e-07,"Dock11"
887.320672899374,-1.26512182006007,0.215857677509733,-5.86090721745595,4.60345153006343e-09,2.01262346261659e-07,"Zbtb7b"
796.392895893735,-1.28128754189381,0.218599898511515,-5.86133639868235,4.59156715751722e-09,2.01262346261659e-07,"Bspry"
1526.72341126498,1.19664435307231,0.204215620829486,5.85971018383294,4.63675674392578e-09,2.02109682096345e-07,"Piezo2"
5950.85674950277,1.68843163404176,0.28829911464713,5.8565272949532,4.72645938417587e-09,2.05402868147643e-07,"Vcan"
80.6119698556483,3.01445733530582,0.514816143903579,5.85540560645356,4.75847231254501e-09,2.06176792885346e-07,"Gm26908"
73.2338315152434,4.4687009218922,0.764049118659465,5.8487089543832,4.95403033199471e-09,2.14011161514593e-07,"Vwa5b1"
80.0181024079739,3.35498120290972,0.574036885439415,5.84453941551429,5.07971759574518e-09,2.18789616920597e-07,"2610029K11Rik"
4535.95625630911,1.28796259979549,0.220908747759877,5.83029243004664,5.53303257709392e-09,2.36908459753741e-07,"Irf2bpl"
7569.74166298475,-0.914900890156002,0.156916862761508,-5.83048165796259,5.52676139476477e-09,2.36908459753741e-07,"Acsl4"
533.850026838661,-1.54614736078599,0.265649329594751,-5.82025696486659,5.87572227457281e-09,2.50841496515954e-07,"Hap1"
676.290635954097,-1.23629363010287,0.212636121021205,-5.81412802380637,6.09507556165239e-09,2.59442879112564e-07,"Fzd6"
3630.7309824117,1.08769750194635,0.187202528835751,5.81027141412539,6.23716411663114e-09,2.63942965460353e-07,"Car14"
580.583283437341,-1.67367647566813,0.288045916925812,-5.8104502696325,6.23050390707093e-09,2.63942965460353e-07,"Ablim1"
766.54330021054,-1.61713967612044,0.278808671683661,-5.80017711197756,6.62449141312028e-09,2.79518874597212e-07,"Wnt8a"
592.946151629497,1.58328711819805,0.273471447731544,5.78958838786086,7.05591194048917e-09,2.96859599467247e-07,"Efnb1"
928.237262938257,-1.15827367989128,0.200103092703935,-5.78838469830658,7.10665045703782e-09,2.98130148508393e-07,"Frmd5"
1180.78211266576,1.11789374146267,0.193407348440067,5.7799962125487,7.47023071106626e-09,3.11909373618225e-07,"Id1"
520.66861295093,-1.35517166001559,0.234466093830607,-5.77981932430133,7.47808901268634e-09,3.11909373618225e-07,"Samd10"
257.005141492972,1.81576755119769,0.314226030261604,5.77853957447765,7.53518214014405e-09,3.13390168378771e-07,"Notch4"
610.38479063954,-1.29466451202897,0.224191040248516,-5.77482717683024,7.7032109740955e-09,3.19463163682846e-07,"Ell3"
116.688451077554,2.99237321277942,0.518717902575826,5.76878723082436,7.98440347048259e-09,3.30181243230925e-07,"Cdh20"
346.400612771454,1.67560261177749,0.290652710020431,5.7649646950125,8.16749367726004e-09,3.36793098651788e-07,"Schip1"
802.515045581032,1.1730591242232,0.20369548017564,5.75888636906282,8.46706737458089e-09,3.48157175473206e-07,"Fgfr2"
3098.46875215143,1.63372626239864,0.284123796490429,5.75005079679652,8.92166399734614e-09,3.65813426331862e-07,"Tenm4"
127.235440400775,2.82984288874951,0.493760159496508,5.73120944313354,9.97170461067816e-09,4.07716316687305e-07,"Neurod1"
235.759587957767,2.01068533569272,0.351274924794898,5.72396488837544,1.04066266449838e-08,4.24303892561627e-07,"Sytl5"
373.708284728176,-2.41086982978865,0.421524199095757,-5.71941026152326,1.0689441135204e-08,4.33989311847408e-07,"Gsc"
45.5153688313667,6.02554028909918,1.05356728081731,5.71917940012795,1.07039733821131e-08,4.33989311847408e-07,"Lbx1"
100.810488123036,-2.712615669955,0.474995270090596,-5.71082669820612,1.12428688769897e-08,4.54568918522301e-07,"Gabrg3"
530.924698398466,-1.40675655988997,0.246414170864449,-5.70891095652048,1.13701353568714e-08,4.58437540847188e-07,"Klf15"
359.037508098092,-1.99636892085208,0.350070510970266,-5.70276232442111,1.17881297183379e-08,4.73974246154222e-07,"Cer1"
193.234617517319,2.18671247580213,0.383773916251042,5.69791844418034,1.2127903866659e-08,4.86288742056784e-07,"Plcb1"
358.515224599768,2.36624809401913,0.415510580651936,5.69479624395241,1.23519342576364e-08,4.93907233469951e-07,"Kdr"
497.940035599841,-1.50518850749936,0.264357625683677,-5.69375861054384,1.24272749759318e-08,4.95554660097941e-07,"Mfap3l"
220.997379901589,1.91928986588016,0.337312360346066,5.68994822458052,1.27077897240314e-08,5.05352240669359e-07,"Limch1"
8938.10088909517,1.26034491327172,0.222094388862377,5.67481654861935,1.38837360345642e-08,5.49762680079504e-07,"Fgfr1"
49.4759578809143,6.89349613428077,1.21479594778253,5.67461238808384,1.3900303381962e-08,5.49762680079504e-07,"Sowahd"
1077.12400537057,-1.70965718359311,0.301743757681368,-5.66592395060731,1.46234377308821e-08,5.76791300716723e-07,"Shb"
871.262928949695,1.93183771104189,0.341293792345559,5.66033650294438,1.51076461887062e-08,5.92668876835325e-07,"Chst2"
306.449259826291,1.63883625992483,0.289519438943023,5.66053963736561,1.50897728951419e-08,5.92668876835325e-07,"Trim36"
117.456396301405,2.43542376748442,0.431321773828798,5.64641971553029,1.63823614832041e-08,6.40943334039641e-07,"Adgra2"
260.665857012835,-1.72842304405052,0.30649431810133,-5.63933143934854,1.70711669134346e-08,6.66096741259419e-07,"Prlr"
383.438116950144,-1.82080030328439,0.32292211937315,-5.63851218002315,1.71525690197739e-08,6.67478657699779e-07,"Mbp"
9563.78765924911,0.998062298430368,0.177074617194557,5.63639393518364,1.73647903181579e-08,6.73930298042948e-07,"Peg3"
1987.5688605644,1.23165104385986,0.218633691173905,5.63340003659445,1.76690952800588e-08,6.83911781306811e-07,"Gata4"
5606.81861645069,-0.943667688025621,0.167599990428174,-5.63047578710952,1.79713170149115e-08,6.93759751253831e-07,"Podxl"
5711.98827906906,-0.92409086237125,0.164233944568353,-5.62667397899982,1.83717482788961e-08,7.07336674451399e-07,"Otx2"
416.10150735373,1.52169109604128,0.270719653253914,5.62091107073803,1.89953038806154e-08,7.29409618590297e-07,"Pacsin1"
77.9887186597042,3.04986068098466,0.542680158778644,5.619996662212,1.90961148199678e-08,7.31345927735705e-07,"Tns4"
581.463435179591,1.26129519157631,0.224509129351328,5.61801292989983,1.93166047719668e-08,7.37843469118681e-07,"Itpripl2"
286.232556475366,-1.78661350621577,0.318414934449099,-5.61096014326983,2.01207107018397e-08,7.66540986449354e-07,"Arhgap22"
3093.56443421688,1.097522810444,0.195839110651174,5.6042064672102,2.09211206565867e-08,7.94947817618734e-07,"Tmsb4x"
1040.43353992083,-1.11286789705906,0.198751624720958,-5.5992895586212,2.15232032798133e-08,8.15690066857674e-07,"Dennd2c"
1434.74410254048,-1.08812294360855,0.194532703355992,-5.59352193660362,2.22509097232645e-08,8.41072798523916e-07,"Tapbp"
2262.17700179428,1.23951182585604,0.221864219852833,5.58680361654635,2.31287016418944e-08,8.71982089174278e-07,"Lhx1"
86.4534669623171,2.76632400015826,0.495873273411315,5.57869146914812,2.42334631411944e-08,9.11266107498542e-07,"Kcna1"
1082.35279364957,-1.42915454691013,0.256751573714559,-5.56629323136681,2.60215218844714e-08,9.75975168354269e-07,"Castor2"
1765.71284326454,1.01747369052763,0.182818279020221,5.56549211589006,2.61413603220623e-08,9.7794289967715e-07,"Pwwp3b"
1788.07019423649,1.0985321145741,0.197849622969767,5.55235889806048,2.81840193946067e-08,1.05164792162652e-06,"Klf10"
3624.94596791875,-0.930816051129842,0.16777519431122,-5.54799566736425,2.88963035738012e-08,1.07546114454801e-06,"Nup210"
93.7508363736755,3.04135109849871,0.548759218645648,5.54223235830981,2.98639654703926e-08,1.10863288696355e-06,"Fbln7"
1760.06622871369,-1.00907703044117,0.182165206002984,-5.53935107906744,3.03594482996509e-08,1.12415151038121e-06,"Bcat2"
63.6608225088676,3.57865312972353,0.646204154133621,5.53796057613016,3.06014121155536e-08,1.13022772737216e-06,"Abcc3"
164.874690811818,2.66828986527236,0.482475169531731,5.53041904283299,3.19466710447515e-08,1.1769186046055e-06,"Prmt8"
696.585817214811,2.11262629651969,0.382038466238487,5.52987848925371,3.20452680254553e-08,1.17756219085945e-06,"Zfpm1"
3950.57391876656,-1.2750323712008,0.230619050232352,-5.52873828036406,3.22542111244484e-08,1.18224715775598e-06,"Grik3"
1324.48658236987,-1.10829741732789,0.200629308669538,-5.5241052500131,3.31168906727691e-08,1.21081024714167e-06,"Spred3"
2346.17029332802,-1.26398126991845,0.229188286122019,-5.51503434711104,3.48711849402634e-08,1.27174685780885e-06,"Enpp2"
701.538196825323,-1.17820833451402,0.213749511946243,-5.51209836123664,3.54580655286597e-08,1.2899093261867e-06,"Arrdc1"
1132.04548240001,1.08155647774941,0.196545814216277,5.50282122294027,3.73761381416709e-08,1.35628661281588e-06,"Epha7"
116.548448885533,2.82341846376507,0.513683803722535,5.4964132474189,3.87593631911311e-08,1.40297295939967e-06,"Rasd1"
340.122967495534,-2.18306060127726,0.398133010236114,-5.48324440614104,4.17595453211462e-08,1.5078104485981e-06,"Ndrg1"
7138.44359924691,0.900120190125641,0.164252932813139,5.48008595468829,4.25119255686304e-08,1.53116774101407e-06,"Dusp6"
785.179545126837,-1.20507507940858,0.219942458626817,-5.47904705136203,4.27622647995865e-08,1.53637196427227e-06,"Skida1"
38.7726669113924,5.19034711461941,0.948024366877625,5.47490897487596,4.37736560708473e-08,1.56882621695888e-06,"Gm3227"
52.0199598603151,7.82448788208302,1.43003799977861,5.47152445130434,4.46180767961265e-08,1.59515119383196e-06,"Sv2b"
1471.09788600537,-1.06966634029233,0.195844296977907,-5.4618202153367,4.71277230998577e-08,1.68073439998633e-06,"Llgl2"
101.672254978079,2.53149322837138,0.46376198549046,5.45860442980067,4.79891578028676e-08,1.70726133703094e-06,"Ica1l"
402.982490287741,-1.77957560709364,0.326843096481951,-5.44473977345248,5.18811757413123e-08,1.84121091903459e-06,"Mal2"
1927.15332988818,0.948182413426291,0.174249291131511,5.44152809614973,5.28254593905191e-08,1.87015010500826e-06,"Igsf3"
2838.93860071168,0.995132706229653,0.183246811208152,5.43055947150574,5.61776538876359e-08,1.98398697367162e-06,"Zbtb18"
860.722708294556,-1.2325417405852,0.227039149268962,-5.42876303295636,5.67459677145507e-08,1.99919349848714e-06,"2900026A02Rik"
842.225091746763,1.09318364999917,0.201625171271212,5.42186098643752,5.89817437947566e-08,2.0729298091547e-06,"D16Ertd472e"
99.5987103485933,2.9602808404257,0.548971331895587,5.3924142636081,6.95172713712415e-08,2.43730240085404e-06,"Gxylt2"
2400.17067124858,-0.979527714059291,0.18182837660874,-5.38710036534642,7.16034541082604e-08,2.50439550935277e-06,"Mycl"
631.920855377596,1.19174617974076,0.221451745159051,5.38151631582233,7.38610074905323e-08,2.57096528471241e-06,"Foxj2"
2362.46861809343,-1.72937633211224,0.321343777764682,-5.38170162852401,7.3784994340038e-08,2.57096528471241e-06,"Snhg14"
112.626825743653,2.33912341815072,0.435089613633474,5.37618767457232,7.60794916222193e-08,2.64185124616391e-06,"Nap1l5"
76.2142172479522,-3.44644200188384,0.641256364230867,-5.37451508339814,7.67890555089552e-08,2.6601268274761e-06,"Cbln4"
845.480965113089,-1.8621198882061,0.347315572680872,-5.36146385211783,8.25502430633105e-08,2.85289709062846e-06,"Sox3"
185.594599881557,-2.34461898593328,0.438955960049221,-5.34135357376254,9.22551178169101e-08,3.18071979836687e-06,"Ldb2"
4767.52926884595,1.09581348321951,0.205679091967605,5.32778257982638,9.94190307647923e-08,3.41959059609232e-06,"Foxh1"
1432.78170913994,-1.16989671454521,0.220025698730539,-5.31709123659216,1.05439206238832e-07,3.61808529209608e-06,"Map7d3"
14827.0651284249,-1.18556777722065,0.223083024576894,-5.31446881477977,1.06968898565926e-07,3.66191877991608e-06,"L1td1"
46.8599118072263,4.02159936940349,0.757294572220949,5.31048223098864,1.09335544683926e-07,3.73413042608749e-06,"Ptprb"
227.291999288156,2.11588558245598,0.398591759346998,5.3084027274482,1.10590077903916e-07,3.7681102835102e-06,"Mn1"
251.105864993743,1.56964460124871,0.296093666046952,5.30117588195828,1.15059173744724e-07,3.91120352905075e-06,"Mylip"
861.905460019682,-2.13859665179861,0.403698411533518,-5.2975106928828,1.1739203296653e-07,3.98118074418032e-06,"Apln"
2314.23651549065,-0.924868412602137,0.175027838414346,-5.28412177731798,1.26309213056714e-07,4.27360892195386e-06,"Rragb"
69.9621713177078,3.67315755619953,0.696288143046053,5.27534124038155,1.32509283763513e-07,4.47295872983113e-06,"Kcna2"
1261.64092080899,1.02764983542205,0.195158780765908,5.26571149598805,1.39647445290554e-07,4.70297602875266e-06,"Dennd4a"
37.7899224197215,5.24538831654791,0.996594689088342,5.26331152872814,1.41483538356517e-07,4.75378138714083e-06,"Angpt1"
853.817293329177,-1.35781043275151,0.258226088718337,-5.25822328600018,1.45453846284487e-07,4.87589510119938e-06,"Galnt3"
657.494882994788,-1.28630184734074,0.244688681325149,-5.256891493201,1.46510695798192e-07,4.90000633527825e-06,"Prxl2a"
2720.18919157014,1.07190639193213,0.204010410866801,5.25417495792398,1.48689486330816e-07,4.96144343469376e-06,"Etv4"
7114.76970133931,0.794223428252104,0.151257798728282,5.25079324788296,1.51445592181922e-07,5.04181828101056e-06,"Sox4"
43.3393631675472,4.08817116959731,0.779549337438078,5.24427508723531,1.56897965519744e-07,5.21138208127937e-06,"Slc17a6"
158.592584246566,2.96878538327962,0.567012164424503,5.23584072714354,1.64235537851507e-07,5.44264573496491e-06,"Cacna1c"
156.666114568866,2.89136057649914,0.552568757727767,5.23258062650662,1.67159700762509e-07,5.52693179172622e-06,"Pcsk5"
1163.96646991603,1.29870242589677,0.248265413953423,5.23110490992686,1.68499843208436e-07,5.54597556501234e-06,"Mast4"
313.252779419295,1.50603238474799,0.287896894087585,5.23115190082537,1.68457009689652e-07,5.54597556501234e-06,"Chrdl1"
246.630257993073,-1.77651099924624,0.340036169352833,-5.22447656855843,1.74648440666433e-07,5.73534415446444e-06,"Kcnh6"
38.6604291601191,6.54653757670849,1.25598886145459,5.21225767012519,1.86556179254087e-07,6.11255743086473e-06,"Arx"
137.735692523968,2.81615214596736,0.540399279756296,5.21124333703288,1.87579220715861e-07,6.13223510966379e-06,"Scara3"
855.91248384262,-1.52928003047811,0.293807792538503,-5.20503563661507,1.93959380994885e-07,6.32656273065339e-06,"1700019D03Rik"
1436.63189696999,-1.17681561610715,0.226142495613424,-5.2038676451101,1.95183042818857e-07,6.35220149442983e-06,"Arl4a"
222.876622293548,2.0385986551673,0.39233769606249,5.19603055129986,2.03588814794385e-07,6.61094328129865e-06,"Tril"
672.333077795626,1.10453822282124,0.212606168271215,5.19523131338415,2.04465447566636e-07,6.62458922194133e-06,"Nfkbia"
